Name,Address,Price,Size,Distance to beach,Distance to airport,Pool,Car,Non-smoking room,Near beach,WiFi,Family room,Bar,Breakfast
NẮNG House,"H33/01 Đông Giang, Sơn Trà, Đà Nẵng, Đà Nẵng, Việt Nam",VND 500.000,25,1.4,3.3,0,1,1,0,0,1,0,0
Luxury Hotel And Suite,"95 Mỹ An 18, Đà Nẵng, Việt Nam",VND 1.253.150,26,1.4,3.4,1,1,0,0,0,1,1,0
Zuka Hotel & Apartment,"K35/9 Dương Đình Nghệ, Đà Nẵng, Việt Nam",VND 654.500,25,0.25,4.5,0,1,1,0,1,1,0,0
Trove Homestay Da Nang,"27 An Nhơn 6, Đà Nẵng, Việt Nam",VND 449.000,25,1.1,3.7,0,1,0,0,1,1,0,0
Abogo Villa Pool Near Beach BBQ Free Da Nang,"67 Mỹ Đa Đông 8 Abogo, Đà Nẵng, Việt Nam",VND 13.977.566,500,0.4,4.2,1,1,0,0,1,1,1,0
Phuong Linh Hotel,"107-109 Tran Quoc Hoan, Ngu Hanh Son 5, Đà Nẵng, Việt Nam",VND 316.283,28,0.75,5,0,1,1,1,1,1,0,0
Ngọc Lan Hotel,"73-74-75 Nguyen Xuan Khoat , An Hai Bac Ward, Da Nang, Đà Nẵng, Việt Nam",VND 480.000,22,1.1,3.8,0,1,1,0,1,1,0,0
Naman Retreat,"Truong Sa street, Hoa Hai ward, Ngu Hanh Son district, Đà Nẵng, Việt Nam",VND 7.790.000,65,0.35,10,1,0,1,0,1,0,1,0
OYO 1201 Huy Hoang Hotel,"855, Nguyen Tat Thanh,Xuan Ha, Thanh Khe District, Da Nang, 50207, Vietnam, Da-Nang, Da-Nang, Đà Nẵng, Việt Nam",VND 222.967,22,0.05,0.85,0,0,1,0,1,1,0,0
Luxury apt opposite MyKhe Beach Da Nang,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 3.515.000,100,0.05,5,1,1,1,1,1,1,1,0
Meliora Hotel & Apartment,"58-60 Vũ Mộng Nguyên, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 750.000,35,0.65,4.1,1,0,1,0,1,1,0,0
Mercury Beach DaNang,"160 Trương Định, Đà Nẵng, Việt Nam",VND 1.300.000,45,0.05,5,0,0,1,1,1,0,0,0
Laurel Da Nang Apartment,"55 Khuê Mỹ Đông 14 7 tầng và 1 tầng hầm, Đà Nẵng, Việt Nam",VND 675.000,45,0.75,4.1,1,1,0,0,1,1,1,0
Amis Hotel & Apartment - 50m to My Khe Beach,"216 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 545.200,20,0.15,4.4,0,1,1,1,1,1,0,0
Anh Dao Hotel Danang,"21 Đỗ Bí, Đà Nẵng, Việt Nam",VND 444.000,35,0.2,4.4,0,0,0,0,0,0,0,0
Ngói house,"84 Man Thiện, Đà Nẵng, Việt Nam",VND 550.000,30,2.2,0.25,0,1,1,0,1,0,0,0
LUK Inn Hotel,"12 An Thượng 4, Đà Nẵng, Việt Nam",VND 724.500,23,0.3,4.2,1,0,1,1,1,1,1,0
My Khe Beach Apartment Sea View,"Võ Nguyên Giáp 270, Đà Nẵng, Việt Nam",VND 1.710.000,70,0.02,4.6,1,1,1,1,1,1,0,0
Altara Two Bedroom Luxury Suite,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.368.800,80,0.1,5,1,1,1,1,1,1,0,0
Wave House & Apartment,"Mỹ Đa Đông 12, Đà Nẵng, Việt Nam",VND 900.000,40,0.35,4.3,0,0,0,0,1,0,0,0
34th Floor Luxury Apartment - Ocean View - 1 min to My Khe Beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.200.000,70,0.1,4.5,0,0,1,1,1,1,0,0
Dattravi Hostel,"20 Ha Bong, Son Tra District, Đà Nẵng, Việt Nam",VND 617.500,30,0.2,4.6,0,0,0,0,1,1,0,0
The Now Boutique Hotel & Apartment,"Kiệt 55/15 Ngũ Hành Sơn, Bắc Mỹ Phú, Ngũ Hành Sơn,, Đà Nẵng, Việt Nam",VND 609.526,28,1.1,3.5,1,1,1,0,1,1,0,0
Carol Homestay Da Nang Beach 2,"75 Thạch Lam, Đà Nẵng, Việt Nam",VND 585.000,30,0.25,4.4,0,1,0,1,0,1,0,0
AVA Hotel & Apartment,"Lô 39 trần bạch đằng , phường mỹ an, quận ngũ hành sơn, đà nẵng, Đà Nẵng, Việt Nam",VND 450.000,26,0.1,4.4,0,0,1,1,1,1,0,0
Gia Loi Hotel,"492 Kinh Duong Vuong, Lien Chieu District, Đà Nẵng, Việt Nam",VND 250.000,15,0.35,4.3,0,1,1,1,1,0,0,0
LunaA,"424 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 450.000,15,0.4,4.3,0,0,0,0,1,0,0,0
Cong Thuong Hotel,"1038 Ngo Quyen, Đà Nẵng, Việt Nam",VND 437.000,18,1.4,3.4,0,1,1,1,1,1,0,0
Summer Beach,"74 Lê Quang Đạo Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 499.000,20,0.35,4.2,0,1,1,1,1,1,0,0
LIVIE Da Nang An Thuong,"175 Lê Quang Đạo 12F, Đà Nẵng, Việt Nam",VND 899.999,36,0.3,4.2,1,1,1,0,1,1,0,0
MD Ocean Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.080.000,60,0.1,4.4,0,1,0,1,1,0,0,0
Evergreen,"52 Hoàng Kế Viêm, Đà Nẵng, Việt Nam",VND 480.000,40,0.7,3.8,0,0,0,0,0,0,0,0
Green Peace Village,"121 Nguyễn Công Trứ, Đà Nẵng, Việt Nam",VND 700.000,35,1.4,3.4,1,0,0,0,1,0,0,0
Light House Hostel,"An Thượng 2, Đà Nẵng, Việt Nam",VND 517.000,40,0.15,4.4,0,1,1,1,1,1,1,0
Gạo House Homestay Đà Nẵng gần sân bay và trung tâm thành phố,"106 Lê Đình Lý, Đà Nẵng, Việt Nam",VND 1.727.280,210,2.3,0.9,1,1,1,0,1,1,0,0
IBIZA HOME,"67 Lê Thanh Nghị, Đà Nẵng, Việt Nam",VND 559.200,37,3.5,1.1,0,0,0,0,1,0,0,0
OYO 1193 Huynh Gia Hotel,"47, 47 Hoang Trung Thong, Lien Chieu, Da Nang, Da-Nang, Đà Nẵng, Việt Nam",VND 317.320,15,1.4,2.9,0,0,1,0,1,1,0,0
Cozy Apartment,"K227/87 Nguyen Van Thoai , Đà Nẵng, Việt Nam",VND 600.000,40,0.25,4.4,0,0,1,1,1,0,0,0
Danang Petro Hotel,"07 Quang Trung, Đà Nẵng, Việt Nam",VND 742.500,30,2.1,2.7,0,1,1,0,1,1,0,0
Chiic House 2 - Khách sạn tình yêu,"199 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",VND 840.000,30,1.4,2.4,0,0,1,0,1,0,0,0
NHÀ NGHỈ MINH NHI,"600 Nguyễn Hữu Thọ 600 Nguyễn Hữu Thọ, phường Khuê Trung, quận Cẩm Lệ, thành phố Đà Nẵng, Đà Nẵng, Việt Nam",VND 260.000,18,4.9,0.04,0,0,0,0,0,1,0,0
BBKISS APARTMENT & COFFEE,"76 Hà Bổng 76/1 Hà Bổng , Phước Mỹ , Sơn Trà, Đà Nẵng, Việt Nam",VND 630.000,35,0.2,4.6,0,1,1,1,1,1,0,0
Outstanding Villa In Beach Resort,"107 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 10.630.400,350,0.2,4.8,1,1,0,1,1,0,0,0
Grandvrio City Danang By Route Inn Group,"1-3 Dong Da, Đà Nẵng, Việt Nam",VND 1.113.000,28,2.4,3.3,1,0,1,0,1,0,0,0
Dai Long Hotel,"190 - 192 - 194 Ha Huy Tap, Đà Nẵng, Việt Nam",VND 569.288,35,1.1,0.25,0,1,1,0,1,1,0,0
Chill Apartment Sea Vip.,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.035.000,68,0.1,4.4,1,1,1,1,0,1,0,0
3L Serviced Apartment,"Morrison, Đà Nẵng, Việt Nam",VND 585.000,45,0.75,4.2,0,0,0,0,1,0,0,0
Night Sky Hotel,"65 Xuan Dieu, Đà Nẵng, Việt Nam",VND 392.421,25,2.5,3.6,1,1,1,0,1,1,0,0
Mường Thanh Apartment Luxury Đà Nẵng,"Muong Thanh Apartment, Room 1702, 51 Tran Bach Dang, Nhgu Hagh Son, Đà Nẵng, Việt Nam",VND 900.000,66,0.15,4.4,0,1,1,1,0,1,0,0
Sea home 2 bedroom at Mỹ Khê Beach,"270 Võ Nguyên Giáp 270, Đà Nẵng, Việt Nam",VND 1.710.000,100,0.02,4.6,1,1,1,0,1,1,0,0
Nguyên Hương Hotel,"18a Lý Tự Trọng, Đà Nẵng, Việt Nam",VND 528.275,22,1.9,2.7,0,1,1,0,1,1,1,0
Căn hộ View Biển với bể bơi dát vàng Golden Bay Đà Nẵng,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",VND 855.000,37,2.8,4.7,0,0,0,0,1,0,1,0
DnT Apartment,"87 Nguyễn Văn Linh 4, Đà Nẵng, Việt Nam",VND 550.000,35,2.4,1.8,0,0,0,0,1,0,0,0
Magnolia Hotel,"06 Le Loi Street, Thach Thang Ward, Hai Chau District, Đà Nẵng, Việt Nam",VND 920.000,25,2,2.9,0,0,1,0,1,1,1,0
MNM apartment,"53 Nguyễn Thông, Đà Nẵng, Việt Nam",VND 650.000,45,1.5,3.3,0,0,0,0,1,0,0,0
SKY APARTMENT & HOTEL,"150 Dương Đình Nghệ, Đà Nẵng, Việt Nam",VND 448.800,25,1.1,3.8,0,0,1,0,0,1,0,0
"OPEN VIEW Home at My Khe beach, Danang Mường Thanh Building","270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.620.000,70,0.15,4.4,0,1,0,1,0,0,0,0
THAI BINH MOTEL,"539 Kinh Dương Vương, Đà Nẵng, Việt Nam",VND 250.000,18,0.4,4.2,0,1,0,0,1,0,0,0
POOL Seaview 5B - Apartment Near beach-Quiet place,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",VND 650.000,33,0.5,4.5,0,0,0,0,1,0,0,0
Tam Homestay,"459 Ông Ích Khiêm, Đà Nẵng, Việt Nam",VND 402.325,22,2.1,1.5,0,0,1,0,1,1,0,0
Rom Casa Hostel Da Nang,"Lot 26 An Thuong 4 Street, My An Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",VND 495.000,20,0.25,4.3,0,0,1,1,1,0,1,0
MOTEL THẢO VÂN,"55 An Hải 18, Đà Nẵng, Việt Nam",VND 320.000,25,1.2,4.9,0,0,1,0,1,1,0,0
Căn hộ Mường Thanh seaview Đà Nẵng,"51 Trần Bạch Đằng-tầng 31, Đà Nẵng, Việt Nam",VND 1.000.000,66,0.15,4.4,0,0,0,0,1,0,0,0
Ris Hotel Đà Nẵng,"36 Phước Trường 15, Đà Nẵng, Việt Nam",VND 1.200.000,25,0.45,4.6,0,0,1,0,0,1,0,0
LIVIE Da Nang Style,"29 Do The Chap, Đà Nẵng, Việt Nam",VND 809.999,28,0.2,5,1,1,1,1,1,1,1,0
HH Residence - Serviced Apartment,"97 Đinh Đạt, Đà Nẵng, Việt Nam",VND 900.000,40,0.2,5,1,0,1,1,1,1,0,0
Premier Village Danang Resort Managed By Accor,"Vo Nguyen Giap street, Ngu Hanh Son district, Đà Nẵng, Việt Nam",VND 9.599.051,240,0.05,4.6,1,1,1,0,1,1,1,0
Sincero Hotel & Apartment,"94 Lê Quang Đạo, P.Mỹ An , Q.Ngũ Hành Sơn , Đà Nẵng, Việt Nam",VND 867.000,25,0.35,4.2,1,1,0,1,1,1,0,0
Sena home 3rd-Near Danang Dragon bridge-Han river,"3/12 Ha Thi Than, Son Tra, Danang 3/12, Đà Nẵng, Việt Nam",VND 455.000,18,1.6,3.1,0,0,1,0,0,0,0,0
The Ocean Villa Resort Beachfront By Abogo,"The Ocean Villa, ABogo Truong Sa, Hoa Hai, Ngu Hanh Son, Da Nang, Đà Nẵng, Việt Nam",VND 10.298.353,41,0.04,9,1,1,0,1,1,1,1,0
Son Tra Beach Villa Da Nang,"4 Lê Thước, Đà Nẵng, Việt Nam",VND 16.197.500,700,0.2,4.9,0,0,1,1,1,1,0,0
Lovely homestay in Da Nang,"52 An Thượng 3, Đà Nẵng, Việt Nam",VND 650.000,30,0.25,4.3,0,1,1,1,1,0,0,0
SILANA HOTEL & APARTMENT,"103 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 500.000,20,0.1,4.4,0,0,1,1,1,1,0,0
Carinae Danang Hotel,"Truong Sa Street Hoa Hai Ward Ngu Hanh Son District, Đà Nẵng, Việt Nam",VND 1.575.000,38,0.5,10,1,1,1,0,1,1,1,0
Muong Thanh Apartment Luxury Da Nang,"Room 2320, Muong thanh apartment, 51 trần bạch đằng, Đà Nẵng, Việt Nam",VND 1.620.000,67,0.1,4.4,1,1,1,1,1,1,0,0
Huynh Gia,"K16/3 Ha Bong Quan Son Tra, Đà Nẵng, Việt Nam",VND 400.000,27,0.2,4.6,0,1,1,1,1,1,0,0
T Y Hotel,"53 Loseby, Đà Nẵng, Việt Nam",VND 378.000,25,0.5,4.5,0,1,1,1,0,1,0,0
K Hotel Sauna and Massage,"50A Phan Tôn, Quận Ngũ Hành Sơn, 550000 Đà Nẵng, Việt Nam",VND 727.426,30,0.4,4.2,1,1,1,1,1,1,0,0
Mường Thanh Apartment,"270 Vo Nguyen Giap, Ngu Hanh Son, Đà Nẵng, Việt Nam",VND 1.080.000,65,0.15,4.4,1,0,0,1,1,1,0,0
Thanh Apartment with sea view - Căn hộ sát biển,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.400.000,67,0.1,4.4,1,1,1,1,1,1,0,0
Moc Son Apartment - Attractive price for week and month stay,"8 Mộc Sơn 2, Đà Nẵng, Việt Nam",VND 950.000,35,0.35,6,0,0,1,1,0,1,0,0
Sun City Hotel Da Nang,"426 Đường 2 Tháng 9 phường Hòa Cường Nam, quận Hải Châu, Đà Nẵng, Việt Nam",VND 662.400,20,3,1.7,0,0,1,0,1,1,0,0
Tree Homestay,"29 Ngọc Hân 2, Đà Nẵng, Việt Nam",VND 509.150,40,1.4,3.2,0,0,1,1,0,0,0,0
Cantona Luxury Hotel,"30 An Thượng 29, Đà Nẵng, Việt Nam",VND 450.000,50,0.2,4.3,0,0,1,0,1,1,1,0
SolMare Hotel & Shampoo Spa,"129 Hồ Nghinh, Đà Nẵng, Việt Nam",VND 1.012.500,42,0.3,4.7,0,0,1,0,1,1,0,0
Chill Home Beach Da Nang,"11 Nguyễn Trọng Nghĩa, Đà Nẵng, Việt Nam",VND 900.000,36,0.15,5,0,0,1,0,1,1,1,0
Ruby Hotel,"34 An Thuong 1, Ngu Hanh Son, Đà Nẵng, Việt Nam",VND 1.000.000,25,0.05,4.5,0,1,1,0,1,1,0,0
Oasis Hotel & Apartment,"10 Mỹ Khê 2, 70000 Đà Nẵng, Việt Nam",VND 1.000.000,25,0.6,4.1,1,0,1,1,1,1,1,0
GIA HƯNG apartment( Mường Thanh apartment Right next to the sea),"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.040.000,65,0.1,4.4,1,1,0,1,1,1,0,0
3BR Apartment Luxury in front of My Khe Beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 960.000,55,0.1,4.4,0,1,1,1,0,1,0,0
Sunrise Luxury Apartment with Ocean View,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",VND 2.800.000,80,0.1,5,1,1,1,1,1,1,1,0
Edana apartment - Căn hộ 2pn city view,"51 Trần Bạch Đằng, Mỹ An, Ngũ Hành Sơn, Đà Nẵng., Đà Nẵng, Việt Nam",VND 945.000,70,0.1,4.4,0,1,0,1,0,1,0,0
MuongThanh - Apartment Sea Light,"51 Trần Bạch Đằng - Mỹ An - Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 1.200.000,68,0.1,4.4,1,0,0,1,0,0,0,0
A25 Hotel -137 Nguyễn Du - Đà Nẵng,"137 Nguyen Du Street, Đà Nẵng, Việt Nam",VND 686.880,16,1.8,2.6,0,0,0,0,1,1,0,0
CĂN HỘ HOA BINH GREEN,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",VND 890.000,37,2.8,4.6,1,0,1,0,1,0,1,0
Muong Thanh Hoilday Apartment Seaview Da Nang,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.440.000,70,0.1,4.4,1,0,1,1,1,1,0,0
GOODTECH LUXURY Hotel & Apartment,"232 Lê Thanh Nghị, Đà Nẵng, Việt Nam",VND 480.000,30,3.6,1.2,0,0,1,0,1,1,0,0
Căn hộ Mường Thanh 2 phòng ngủ,"51 Trần Bạch Đằng, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",VND 864.000,70,0.1,4.4,0,1,0,1,1,1,0,0
Apartments Sea View,"51 Trần Bạch Đằng Muong Thanh Luxury, Đà Nẵng, Việt Nam",VND 1.118.600,70,0.1,4.4,1,0,1,1,1,1,1,0
Apartment 152 LVH,"152 Đường Lê Văn Hiến, Đà Nẵng, Việt Nam",VND 850.500,42,1,4.1,1,1,1,1,1,1,0,0
Apartment next to My Khe Beach - Căn hộ sát biển Mỹ Khê,"51 Trần Bạch Đằng, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 1.400.000,68,0.1,4.4,0,0,0,1,1,0,0,0
Yes Hotel Đà Nẵng,"61 Loseby, Đà Nẵng, Việt Nam",VND 765.000,30,0.45,4.5,1,0,1,1,1,1,1,0
Abogo Resort City Center Villa Beach Da Nang,"107 Võ Nguyên Giáp Furama Resort Villa Da Nang, Đà Nẵng, Việt Nam",VND 14.004.324,450,0.15,4.8,1,0,1,1,1,1,1,0
La Maison De Fleurs,"46 Võ Nghĩa, Đà Nẵng, Việt Nam",VND 543.198,22,0.2,4.7,0,0,1,0,1,1,1,0
TINA House,"132 Hoàng Diệu, Đà Nẵng, Việt Nam",VND 1.470.400,76,2.1,1.8,1,0,0,0,1,1,0,0
Rainbow apartment,"52 Khuê Mỹ Đông 7, Đà Nẵng, Việt Nam",VND 552.500,50,0.85,4.1,0,0,0,0,1,0,0,0
Căn Hộ Khách Sạn Đà Nẵng View Biển - Đà Nẵng Apartment Beach View,"51B Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.899.000,45,0.04,4.5,1,1,1,1,1,1,0,0
The Yacht Villa,"Villa K5, The Ocean Villas Truong Sa Street, Hoa Hai Ward, Ngu Hanh Son District, Danang, Đà Nẵng, Việt Nam",VND 18.500.000,832,0.45,9,1,0,1,1,1,0,1,0
Crowne Plaza Danang,"8 Vo Nguyen Giap, Khue My ward , Ngu Hanh Son district, Đà Nẵng, Việt Nam",VND 3.800.000,60,0.25,5,1,0,1,1,1,1,0,0
Loving Homestay & Apartment Da Nang,"41 An Cư 7, Đà Nẵng, Việt Nam",VND 3.600.000,25,0.5,4.6,0,1,1,1,1,1,0,0
Grand Sea Hotel,"08 Ha Bong street, Phuoc My ward, Son Tra district, Da Nang city, Vietnam, Đà Nẵng, Việt Nam",VND 1.326.000,27,0.2,4.6,1,1,1,1,1,1,0,0
Saha Casa Boutique Hotel Da Nang,"10 Morrison, Đà Nẵng, Việt Nam",VND 1.125.000,30,0.55,4.3,1,0,1,0,1,1,0,0
Stunning Ocean Villa Close To The Beach,"Trường Sa, Đà Nẵng, Việt Nam",VND 10.260.800,250,0.2,9,1,1,0,1,1,0,0,0
Dana Luxury Apartment,"Chính Hữu, Đà Nẵng, Việt Nam",VND 1.320.000,65,0.65,4.3,1,1,1,0,0,1,0,0
Trang Ngan Hotel by THG,"62 An Thuong 26, My An Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",VND 492.024,18,0.2,4.4,0,1,1,1,1,1,0,0
Rivera Suites,"60 Võ Văn Kiệt, Đà Nẵng, Việt Nam",VND 684.000,35,0.9,3.8,0,0,1,0,1,1,0,0
Muong Thanh 3404,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 800.000,60,0.1,4.4,0,0,0,1,1,1,0,0
Azumaya Hotel Da Nang,"31 Nguyen Tat Thanh, Đà Nẵng, Việt Nam",VND 538.455,20,1.9,3,0,1,1,0,1,1,1,0
Panorama Golden Bay Apartment,"Lê Văn Duyệt, Đà Nẵng, Việt Nam",VND 1.263.000,42,2.8,4.6,1,1,1,0,1,1,0,0
Bamboo Green Riverside Hotel,"68 Bach Dang, Đà Nẵng, Việt Nam",VND 660.000,30,2.3,2.8,0,1,1,0,1,1,1,0
Madame Phương - Căn hộ hướng biển,"Room 1924, Muong Thanh Apartment 51 Tran Bach Dang, Ngu Hanh Son District, Danang 550000, Đà Nẵng, Việt Nam",VND 1.500.000,68,0.15,4.4,0,0,1,1,1,1,0,0
L'amour Villa - Sauna & Pool,"144 Ông Ích Khiêm, Đà Nẵng, Việt Nam",VND 3.000.000,200,1.1,1.8,1,0,0,0,1,0,0,0
KISS 2 HOTEL & APARTMENT,"28 - 30  Đông Kinh Nghĩa Thục, Đà Nẵng, Việt Nam",VND 1.200.000,30,0.55,4.5,1,0,1,0,1,0,0,0
Luxury 1BR APT with SeaView/Rooftop/Pool/Gym,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.710.000,69,0.15,4.7,1,0,1,1,1,1,1,0
Tarasa Hotel,"191 Dong Da, Đà Nẵng, Việt Nam",VND 268.853,26,1.6,2.4,0,1,1,0,1,1,0,0
Sang Boutique Villa,"Nguyễn Hữu Thông, Đà Nẵng, Việt Nam",VND 10.200.000,800,0.4,4.5,0,0,1,1,1,1,1,0
"Nhà 2 tầng thiết kế hiện tại với 4 căn hộ riêng biệt tại Phan Bá Vành, Sơn Trà, Đà Nẵng","Phan Bá Vành, Đà Nẵng, Việt Nam",VND 1.120.000,150,2,5,0,0,0,0,1,0,0,0
OYO 1192 Victory Hotel Dien Ban,"Dien An, Dien Ban, Quang Nam, Viet Nam, Hoi-An, Đà Nẵng, Việt Nam",VND 365.089,15,8,14,0,0,1,0,1,1,0,0
The Seascape at My Khe beach Danang,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.400.000,60,0.04,4.5,1,0,0,1,1,1,0,0
Beehouse seaview,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 2.000.000,70,0.1,4.4,0,0,1,1,1,1,0,0
The NaNa's Luxury Apartment With Sea View,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.300.000,68,0.1,4.4,1,1,1,1,1,1,0,0
Căn hộ view biển cực đẹp,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.900.000,70,0.05,4.5,1,0,0,0,1,0,0,0
Ocean view sunrise at My Khe,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 1.200.000,60,0.01,4.7,0,0,0,1,1,0,0,0
BB Homestay,"21 Nguyễn Thông, Đà Nẵng, Việt Nam",VND 1.330.000,65,1.7,3.1,1,0,0,0,0,0,0,0
Da Nang Paradise Center My Khe Beach Resort & Spa,"Furama Resort Da Nang, 107 Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 15.292.800,450,0.2,4.8,1,1,1,0,1,1,0,0
Altara Suites Luxury 2 bedroom free pool,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 3.138.750,99,0.1,5,1,1,1,1,1,1,1,0
MyHouse Ocean View,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.200.000,65,0.1,4.4,1,1,0,1,0,1,0,0
Carol Homestay & Apartment Đà Nẵng 4,"81 Hà Đặc, Đà Nẵng, Việt Nam",VND 570.000,35,0.35,4.4,0,1,0,1,0,1,0,0
Căn hộ SEAVIEW_Mường Thanh Apartment Đà Nẵng,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.221.000,65,0.1,4.4,1,1,1,1,1,1,0,0
Sea Breeze Condotel Danang,"96 Bà Huyện Thanh Quan, Đà Nẵng, Việt Nam",VND 941.515,45,0.5,4.1,1,1,1,0,1,0,0,0
villa ocean and apartment Da Nang,"Trường Sa, Đà Nẵng, Việt Nam",VND 3.900.000,100,0.3,6,1,1,0,1,1,1,1,0
Oc Tien Sa Hotel,"163 Nguyen Hoang, Đà Nẵng, Việt Nam",VND 350.000,25,1.9,1.2,0,0,1,0,1,1,0,0
GOLDEN APARTMENT With SEA VIEW,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",VND 774.856,35,2.8,4.7,1,1,1,1,1,1,0,0
Hostel 15A,"15A Phan Dinh Phung, Hai Chau, Da Nang, Đà Nẵng, Việt Nam",VND 350.000,18,2.4,2.6,0,0,1,0,1,1,0,0
Paradise Hotel,"1 Pham Phu Thu, Đà Nẵng, Việt Nam",VND 380.000,15,2.3,2.5,0,0,1,0,1,1,0,0
LH APARTMENT DA NANG,"43 K 82 Nguyễn Duy Hiệu, Đà Nẵng, Việt Nam",VND 565.500,32,0.9,3.7,0,0,1,0,1,1,0,0
Sai Gon Motel,"19 Phan Văn Định, Đà Nẵng, Việt Nam",VND 367.200,15,0.45,5,0,1,1,0,1,1,0,0
KIM HOUSE,"161b Chính Hữu, An Hải, An Hải Bắc, Sơn Trà 4, Đà Nẵng, Việt Nam",VND 765.000,75,0.65,4.2,0,0,1,0,1,1,0,0
Sena home 3*3*Near Danang Dragon bridge*Han river,"3/12 Ha Thi Than, Son Tra, Danang 3/12, Đà Nẵng, Việt Nam",VND 585.000,20,1.6,3.1,0,0,1,0,0,1,0,0
Two Bedroom Apartment with See view.,"Võ Quí Huân, Đà Nẵng, Việt Nam",VND 768.000,70,1.5,7,1,0,0,0,1,0,0,0
The Deli's Apartment with Ocean View Danang Beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.200.000,68,0.15,4.5,1,1,0,1,1,0,0,0
The Home Hotel & Apartment,"30 An Đồn 5, Đà Nẵng, Việt Nam",VND 678.748,25,0.85,4.1,0,1,1,1,1,1,0,0
V-Hotel,"510 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",VND 2.178.000,34,0.3,4.5,1,1,1,0,1,1,1,0
Wings house 3,"62 Hoàng Hoa Thám, Đà Nẵng, Việt Nam",VND 1.440.000,70,1,1.3,1,0,0,0,1,1,0,0
Carol Da Nang Apartment,"54 Hoàng Bích Sơn, Đà Nẵng, Việt Nam",VND 495.000,35,0.55,4.5,0,0,1,1,0,0,0,0
Paradise Retreat Apartment - My Khe's Beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",VND 1.760.000,60,0.1,4.4,1,1,1,1,1,1,0,0
EMPIRING - Muong Thanh Luxury Apartment,"Căn hộ 2310 ,Mường Thanh Luxury APARTMENT (not hotel), Ngũ Hành Sơn, Đà Nẵng, Việt Nam",VND 1.300.000,70,0.1,4.4,1,0,1,1,1,1,1,0
Tien Sa Danang Hotel,"21 Lý Thường Kiệt, Đà Nẵng, Việt Nam",VND 810.000,25,2.3,3.1,1,0,1,0,1,1,1,0
POOLseaview - 1A Blue Sea Apart,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",VND 450.000,32,0.5,4.5,1,0,0,0,1,0,0,0
Do Hai Hotel,"193 Nguyen Van Linh, Đà Nẵng, Việt Nam",VND 484.784,25,2,1.3,0,0,1,0,1,1,0,0
Delak homestay,"64 Chế Lan Viên, Đà Nẵng, Việt Nam",VND 900.000,55,0.55,4.1,1,0,0,0,1,0,0,0
