,Name,Address,Price,Size,Distance to beach,Distance to airport,Pool,Car,Non-smoking room,Near beach,WiFi,Family room,Bar,Breakfast
930,Haly House,"70 Mỹ Khê 7, Phước Mỹ, Sơn Trà Tầng 6, Đà Nẵng, Việt Nam",980.0,65,0.8,3.9,1,0,0,0,1,0,0,0
931,SORA House,"37 Trưng Nữ Vương, Đà Nẵng, Việt Nam",1360.0,80,2.7,2.1,0,1,0,0,0,1,0,0
932,Friendly Apartment on My Khe beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",2000.0,66,0.1,4.4,1,0,0,1,1,1,0,0
933,Dana Pearl Bay,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",1980.0,37,2.8,4.6,1,0,1,0,1,1,1,0
934,Luxury 2 Bedroom at Altara Suite,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3616.5,80,0.05,5.0,1,1,0,1,1,1,1,0
935,Sun Grow Ocean Villas,"Sun Grow Ocean Villa, Đường Trường Sa, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",3616.5,120,0.3,7.099999999999999,1,1,1,0,1,1,1,0
936,The Fish Village Villa,"Lô 14 Trần Sâm Lô 14 Trần Sâm, Nai Hiên Đông, Đà Nẵng, Việt Nam",3616.5,120,2.2,5.0,1,1,1,0,1,1,0,0
937,Thanh Homestay Đà Nẵng gần sân bay và trung tâm thành phố,"K526/22C Trưng Nữ Vương, Đà Nẵng, Việt Nam",1846.0,120,3.0,1.100000000000001,1,0,1,0,1,1,0,0
938,Luxury Villas - Danang Beach Resort,"Furama Villas Danang,Vo Nguyen Giap,Khue My,Ngu Hanh Son, Đà Nẵng, Việt Nam",3616.5,120,0.2,4.7,1,1,1,0,1,1,1,0
939,Green Suites by Pool in 5-star Ocean Resort & Golf,"The Ocean Villas, Ocean Suites, Hoa Hai Ward, Ngu Hanh Son District, Da Nang A103, Đà Nẵng, Việt Nam",1380.0,70,0.3,7.099999999999999,1,0,0,1,1,0,0,0
940,LAMORE HOTEL AND APARTMENT,"380 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1100.0,20,0.35,4.3,0,0,1,1,1,1,1,0
941,Studio Deluxe Double,"95 Hà Bổng, Đà Nẵng, Việt Nam",3616.5,120,0.15,4.6,0,0,0,0,0,0,0,0
942,A Little Hoi An Homestay,"654/11/5 Trưng Nữ Vương, phường Hòa Thuận Tây, quận Hải Châu, Đà Nẵng, Việt Nam",350.0,20,2.6,2.1,0,1,1,0,1,1,0,0
943,Da Nang,"Mường Thanh, Đà Nẵng, Việt Nam",850.0,60,0.05,4.5,1,0,0,0,1,0,0,0
944,Tran Beach Front Luxury Villa,"Trường Sa, Đà Nẵng, Việt Nam",3616.5,120,0.25,7.099999999999999,1,0,1,1,1,1,1,0
945,MD Tropical Sea Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1112.0,65,0.1,4.4,0,1,0,1,1,1,0,0
946,Sea View 2 bed room and 2 bad room Muong Thanh,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1050.0,68,0.1,4.4,1,0,0,0,1,0,0,0
947,Marigold Hotel & Apartment,"14 Nguyen Cao Luyen, Son Tra, Đà Nẵng, Việt Nam",861.0,22,0.35,4.5,1,1,1,0,1,1,0,0
948,Căn hộ cao cấp Monarchy hướng ra sông,"535 Đường Trần Hưng Đạo, Đà Nẵng, Việt Nam",1200.0,70,1.5,3.2,0,0,0,0,1,0,0,0
949,Villa Resort Da Nang Abogo,"107 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3616.5,120,0.25,4.7,1,1,1,0,1,1,1,0
950,DanaBeach Motel,"1733 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",315.0,12,0.05,2.9,0,0,0,0,1,0,0,0
951,Indochine Townhouse Danang,"25 Đường Trần Khánh Dư, Đà Nẵng, Việt Nam",1680.0,120,0.7,3.9,0,1,0,0,1,1,0,0
952,Abogo Resort Villa BeachFront City Center DaNang,"105 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3616.5,120,0.3,4.9,1,1,1,0,1,1,1,0
953,Mường Thanh Apartment Da Nang - Mỹ Khê Beach,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",900.0,66,0.05,4.5,1,0,1,1,1,1,0,0
954,Mưa House,"22 An Thuong 21, Đà Nẵng, Việt Nam",2700.0,100,0.9,3.7,1,1,1,0,1,1,0,0
955,Villa Đà Nẵng Gần Biển - Biệt Thự Đà Nẵng,"Đỗ Thế Chấp, Ba Huyen Thanh Quang, Vo Nguyen Giap, My Da Tay, Le Thuoc, Nguyen Huu Thong, Đà Nẵng, Việt Nam",3616.5,120,0.25,4.5,1,1,1,0,1,1,1,0
956,Holiday Inn Hotel,"1397 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",496.0,16,0.05,2.0,0,0,1,0,1,1,0,0
957,3BR garden pool villas in beach resort,"107 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3616.5,120,0.1,4.8,1,0,0,1,0,1,0,0
958,MyMy Motel,"106 Trường Sa 16°00'07.4""N 108°16'01.4""E, Đà Nẵng, Việt Nam",1000.0,34,0.25,6.0,1,0,0,0,1,0,0,0
959,Luxury 2Bedroom Apartment with Ocean view 25th Floor,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2052.0,90,0.1,5.0,1,0,1,1,1,1,1,0
960,Simple House Near My Khe Beach and Night Street,"17 An Thượng 38, Đà Nẵng, Việt Nam",2940.0,120,0.45,4.1,1,0,1,1,1,1,0,0
961,Cavilla Boutique Hotel & Apartment Da Nang,"Lo 46, My Khe 4, Phuoc My, Son Tra, Đà Nẵng, Việt Nam",1485.0,25,0.1,4.5,1,1,1,0,1,1,1,0
962,Lavie Villa,"21 Thạch Lam, Đà Nẵng, Việt Nam",3616.5,120,0.25,4.4,1,1,0,1,1,0,0,0
963,Luxury Apartment Ocean View,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3360.0,100,0.1,5.0,1,1,0,1,1,0,1,0
964,Ơi home!,"206 Tô Hiến Thành, Đà Nẵng, Việt Nam",520.0,40,0.3,4.3,0,0,0,0,1,0,0,0
965,Serena Villa (3 bedrooms),"142 Hồ Xuân Hương, Đà Nẵng, Việt Nam",3616.5,120,0.35,4.4,1,0,1,0,0,1,0,0
966,Hi Sky Pool Villa - 스카이 풀빌라 - 4베드룸 - 한강 - 무료 픽업 공항,"167 Phan Bá Vành, Đà Nẵng, Việt Nam",3616.5,120,2.6,4.7,1,1,0,0,0,1,0,0
967,May Harmony 2BR Apartment City View,"16 Lý Thường Kiệt, Đà Nẵng, Việt Nam",2100.0,78,2.1,3.0,1,0,0,0,1,1,0,0
968,Ocean View Luxury Suite in Sheraton Building,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2500.0,100,0.1,5.0,1,0,0,0,1,0,0,0
969,Minh Trường Hotel Da Nang,"743 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",399.0,20,0.05,1.100000000000001,0,0,0,1,1,1,0,0
970,Amie House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1000.0,70,0.15,4.5,0,0,0,0,1,0,0,0
971,Altara Đà Nẵng by Mina,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2310.0,77,0.1,5.0,1,0,0,1,1,1,1,0
972,Tropical Villa - Menu Breakfast Included,"ĐƯỜNG TRƯỜNG SA, PHƯỜNG HÒA HẢI, QUẬN NGŨ HÀNH SƠN THE OCEAN VILLA RESORT, Đà Nẵng, Việt Nam",3616.5,120,0.45,7.099999999999999,1,1,1,1,1,0,1,0
973,Da Nang Beachfront Apartment - Rooftop Pool - Gym,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1836.0,67,0.15,4.7,1,1,1,1,1,1,1,0
974,Middle of My Khe Beach & Han River Flow House,"53 Nguyễn Hữu Hào, Đà Nẵng, Việt Nam",2322.0,120,1.4,3.8,1,1,1,0,1,1,0,0
975,Clean & Quiet Villa - The Point Resort,"Truong Sa, Hoa Hai ward, Ngu Hanh Son, The Point, Đà Nẵng, Việt Nam",3616.5,120,0.45,7.099999999999999,1,1,1,0,1,1,0,0
976,Homestay 4 phòng ngủ gần biển Mỹ Khê,"13 An Thượng 39, Đà Nẵng, Việt Nam",2015.0,120,0.45,4.1,0,0,0,0,1,0,0,0
977,Căn hộ 1 phòng ngủ -55m2,"72/6a Nguyễn Văn Thoại, P Mỹ An, Q Ngũ Hanhg Sơn, TP Đà Nẵng, Đà Nẵng, Việt Nam",840.0,55,0.8,3.8,1,0,0,0,1,0,0,0
978,Mặt Trời Hotel,"29 An Đồn 6, Đà Nẵng, Việt Nam",2000.0,40,0.85,4.1,0,0,1,0,1,1,0,0
979,Abogo Resort Ocean Villa Da Nang Ruby Golf,"X7GM+J28, Unnamed, Road, Ngũ Hành Sơn, Đà Nẵng 550000, Việt Nam E10 Abogo Ocean Villa Da Nang, Đà Nẵng, Việt Nam",3616.5,120,0.4,7.099999999999999,1,1,0,1,1,1,1,0
980,"Sol Villa 4BR, Pool, Near Han River, Camp Fire","30 Nguyễn Hữu An, Đà Nẵng, Việt Nam",3616.5,120,2.6,5.0,1,0,1,0,1,1,0,0
981,1BDR Apt With Ocean Views* Free Pick up,"660 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3616.5,120,0.3,4.8,0,0,0,0,1,0,0,0
982,Merry Hotel,"447 Trần Hưng Đạo, Đà Nẵng, Việt Nam",597.0,28,1.7,3.0,0,1,1,0,1,1,0,0
983,Icity Villa Riverfront Danang,"246 Thăng Long, Hòa Cường Nam, Hải Châu, Đà Nẵng, Việt Nam",3616.5,120,3.4,1.7,0,0,1,0,1,1,0,0
984,Goldenbay Danang 1 Bedroom Apartment,"Nại Hiên Đông 20 01, Đà Nẵng, Việt Nam",779.0,40,2.8,4.7,1,0,1,0,1,0,1,0
985,1 Bedroom With CityView,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",931.0,51,0.1,4.4,0,0,1,1,1,1,0,0
986,Lyn's Hotel & Apartment,"117 Nguyễn Văn Thoại 117/11, Đà Nẵng, Việt Nam",2430.0,40,0.8,3.8,1,1,1,1,1,1,0,0
987,Căn hộ view biển 2 phòng ngủ tại Altara Suites,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1897.0,75,0.05,5.0,1,0,0,0,1,0,0,0
988,Bella Merry Hotel & Suite,"71 Hà Bổng, Đà Nẵng, Việt Nam",3616.5,25,0.15,4.6,1,1,1,1,1,1,0,0
989,Modern & Charming Penthouse 5BRs in Da Nang Center,"16 Lý Thường Kiệt - Đà Nẵng - Việt Nam, Đà Nẵng, Việt Nam",3616.5,120,2.1,3.0,1,0,0,0,1,0,0,0
990,Baphu Apartment - 5 min walk to My Khe beach,"Mỹ Khê 8, Đà Nẵng, Việt Nam",1285.0,35,0.2,4.5,1,1,0,1,1,1,0,0
991,SPOT ON 899 Bao Ngan,"Lo 16 Khu B2-4 Duong Yersin, Phuong Khue My, Quan Ngu Hanh Son, Đà Nẵng, Việt Nam",188.0,16,0.95,4.6,0,0,0,0,1,1,0,0
992,Local White House - Ecofriendly Homestay,"10 Đô Đốc Lộc, Đà Nẵng, Việt Nam",500.0,25,4.3500000000000005,2.0,0,0,1,0,1,1,0,0
993,"Scentocean 4, 5Min Walk to Beach, 4 Ensuite Bedrooms","12 An Thượng 39, Đà Nẵng, Việt Nam",2300.0,120,0.45,4.1,1,0,0,0,1,0,0,0
994,PĀMA Boutique Hotel & Bistro Danang,"96A Trần Bạch Đằng, phường Mỹ An, quận Ngũ Hành Sơn, Đà Nẵng, Việt Nam., Đà Nẵng, Việt Nam",800.0,25,0.15,4.4,1,1,1,1,1,1,1,0
995,Khánh Vinh Hotel,"78 Vo Van Kiet, An Hai Ward, Son Tra Dist., Đà Nẵng, Việt Nam",323.0,19,0.7,4.0,0,0,1,0,1,1,0,0
996,OYO 1185 Ha Thu Motel,"250, 250, Duong So 5, P Hoa Hiep Nam, Quan Lien Chieu, Thanh pho Da Nang, Viet Nam, Da-Nang, Đà Nẵng, Việt Nam",222.0,20,1.5,7.0,0,0,1,0,1,1,0,0
997,S Villa Đà Nẵng Gần Biển,"83 Vũ Đình Long, Đà Nẵng, Việt Nam",3616.5,120,0.35,6.0,1,1,1,1,1,1,0,0
998,"4BR Villa Private Free Billiards, Pick-up Airport, BBQ and Pool","99 Bà Huyện Thanh Quan, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",3616.5,120,0.5,4.1,1,1,1,1,1,1,1,0
999,POOL Seaview 3A - Deluxe Apartment BALCONY,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",377.0,33,0.5,4.5,1,0,0,0,1,0,0,0
1000,Căn Hộ Đà Nẵng - Muong Thanh Apartment in Da Nang for rent,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1200.0,68,0.1,4.4,0,0,0,0,0,0,0,0
1001,My Khe Beach Villa,"1 Lê Mạnh Trinh, Đà Nẵng, Việt Nam",3616.5,120,0.25,4.8,1,1,1,0,1,0,1,0
1002,Luxury Beach Villa Da Nang,"18 Nguyễn Hữu Thông, Đà Nẵng, Việt Nam",3616.5,120,0.4,4.5,1,1,1,1,1,0,1,0
1003,Abogo Champa Villa Beach Da Nang,"107 Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",3616.5,120,0.1,4.7,1,1,1,1,1,0,1,0
1004,Ocean Villa Resort Private Beach Da Nang,"X7GM+J28, Unnamed, Road, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam, Đà Nẵng, Việt Nam",3616.5,120,0.05,7.099999999999999,1,1,1,1,1,0,1,0
1005,7BRs POOL VILLA VIBE SANTORINI NEAR BEACH,"67 Trần Trọng Khiêm, Đà Nẵng, Việt Nam",3616.5,120,1.3,3.6,0,0,1,0,1,0,0,0
1006,"9BR villa, 200m from the sea","82 Chế Lan Viên, Đà Nẵng, Việt Nam",3616.5,120,0.55,4.1,0,0,0,0,1,0,0,0
1007,Modern Apartment Huge Living Room - Near My Khe Beach - Free Airport Pickup,"660 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3616.5,120,0.3,4.8,1,0,1,0,1,1,0,0
1008,Beachfront Luxury 2BR 5* Resort,"Căn hộ CG01, Hyatt Regency Danang, 05 Trường Sa, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng, Đà Nẵng, Việt Nam",3616.5,120,0.25,6.0,1,0,0,1,1,1,1,0
1009,Vietstork Villa Ocean,"Trường Sa, Đà Nẵng, Việt Nam",3616.5,120,0.2,7.099999999999999,1,1,1,1,1,0,1,0
1010,Apartment mương thanh sea view Da Nang,"51 Trần Bạch Đằng, Mỹ an, ngũ hành sơn, Đà Nẵng, Việt Nam",1140.0,56,0.1,4.4,0,0,0,0,1,0,0,0
