Name,Address,Price,Size,Distance to beach,Distance to airport,Pool,Car,Non-smoking room,Near beach,WiFi,Family room,Bar,Breakfast
Evergreen,"52 Hoàng Kế Viêm, Đà Nẵng, Việt Nam",480,40,0.7,3.8,0,0,0,0,0,0,0,0
Green Peace Village,"121 Nguyễn Công Trứ, Đà Nẵng, Việt Nam",700,35,1.4,3.4,1,0,0,0,1,0,0,0
Light House Hostel,"An Thượng 2, Đà Nẵng, Việt Nam",517,40,0.15,4.4,0,1,1,1,1,1,1,0
Gạo House Homestay Đà Nẵng gần sân bay và trung tâm thành phố,"106 Lê Đình Lý, Đà Nẵng, Việt Nam",1727,210,2.3,0.9,1,1,1,0,1,1,0,0
IBIZA HOME,"67 Lê Thanh Nghị, Đà Nẵng, Việt Nam",559,37,3.5,1.1,0,0,0,0,1,0,0,0
OYO 1193 Huynh Gia Hotel,"47, 47 Hoang Trung Thong, Lien Chieu, Da Nang, Da-Nang, Đà Nẵng, Việt Nam",317,15,1.4,2.9,0,0,1,0,1,1,0,0
Cozy Apartment,"K227/87 Nguyen Van Thoai , Đà Nẵng, Việt Nam",600,40,0.25,4.4,0,0,1,1,1,0,0,0
Danang Petro Hotel,"07 Quang Trung, Đà Nẵng, Việt Nam",742,30,2.1,2.7,0,1,1,0,1,1,0,0
Chiic House 2 - Khách sạn tình yêu,"199 Nguyễn Tất Thành, Đà Nẵng, Việt Nam",840,30,1.4,2.4,0,0,1,0,1,0,0,0
NHÀ NGHỈ MINH NHI,"600 Nguyễn Hữu Thọ 600 Nguyễn Hữu Thọ, phường Khuê Trung, quận Cẩm Lệ, thành phố Đà Nẵng, Đà Nẵng, Việt Nam",260,18,4.9,0.04,0,0,0,0,0,1,0,0
BBKISS APARTMENT & COFFEE,"76 Hà Bổng 76/1 Hà Bổng , Phước Mỹ , Sơn Trà, Đà Nẵng, Việt Nam",630,35,0.2,4.6,0,1,1,1,1,1,0,0
Outstanding Villa In Beach Resort,"107 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",10630,350,0.2,4.8,1,1,0,1,1,0,0,0
Grandvrio City Danang By Route Inn Group,"1-3 Dong Da, Đà Nẵng, Việt Nam",1113,28,2.4,3.3,1,0,1,0,1,0,0,0
Dai Long Hotel,"190 - 192 - 194 Ha Huy Tap, Đà Nẵng, Việt Nam",569,35,1.1,0.25,0,1,1,0,1,1,0,0
Chill Apartment Sea Vip.,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1035,68,0.1,4.4,1,1,1,1,0,1,0,0
3L Serviced Apartment,"Morrison, Đà Nẵng, Việt Nam",585,45,0.75,4.2,0,0,0,0,1,0,0,0
Night Sky Hotel,"65 Xuan Dieu, Đà Nẵng, Việt Nam",392,25,2.5,3.6,1,1,1,0,1,1,0,0
Mường Thanh Apartment Luxury Đà Nẵng,"Muong Thanh Apartment, Room 1702, 51 Tran Bach Dang, Nhgu Hagh Son, Đà Nẵng, Việt Nam",900,66,0.15,4.4,0,1,1,1,0,1,0,0
Sea home 2 bedroom at Mỹ Khê Beach,"270 Võ Nguyên Giáp 270, Đà Nẵng, Việt Nam",1710,100,0.02,4.6,1,1,1,0,1,1,0,0
Nguyên Hương Hotel,"18a Lý Tự Trọng, Đà Nẵng, Việt Nam",528,22,1.9,2.7,0,1,1,0,1,1,1,0
Căn hộ View Biển với bể bơi dát vàng Golden Bay Đà Nẵng,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",855,37,2.8,4.7,0,0,0,0,1,0,1,0
DnT Apartment,"87 Nguyễn Văn Linh 4, Đà Nẵng, Việt Nam",550,35,2.4,1.8,0,0,0,0,1,0,0,0
Magnolia Hotel,"06 Le Loi Street, Thach Thang Ward, Hai Chau District, Đà Nẵng, Việt Nam",920,25,2.0,2.9,0,0,1,0,1,1,1,0
MNM apartment,"53 Nguyễn Thông, Đà Nẵng, Việt Nam",650,45,1.5,3.3,0,0,0,0,1,0,0,0
SKY APARTMENT & HOTEL,"150 Dương Đình Nghệ, Đà Nẵng, Việt Nam",449,25,1.1,3.8,0,0,1,0,0,1,0,0
"OPEN VIEW Home at My Khe beach, Danang Mường Thanh Building","270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1620,70,0.15,4.4,0,1,0,1,0,0,0,0
THAI BINH MOTEL,"539 Kinh Dương Vương, Đà Nẵng, Việt Nam",250,18,0.4,4.2,0,1,0,0,1,0,0,0
POOL Seaview 5B - Apartment Near beach-Quiet place,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",650,33,0.5,4.5,0,0,0,0,1,0,0,0
Tam Homestay,"459 Ông Ích Khiêm, Đà Nẵng, Việt Nam",402,22,2.1,1.5,0,0,1,0,1,1,0,0
Rom Casa Hostel Da Nang,"Lot 26 An Thuong 4 Street, My An Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",495,20,0.25,4.3,0,0,1,1,1,0,1,0
MOTEL THẢO VÂN,"55 An Hải 18, Đà Nẵng, Việt Nam",320,25,1.2,4.9,0,0,1,0,1,1,0,0
Căn hộ Mường Thanh seaview Đà Nẵng,"51 Trần Bạch Đằng-tầng 31, Đà Nẵng, Việt Nam",1000,66,0.15,4.4,0,0,0,0,1,0,0,0
Ris Hotel Đà Nẵng,"36 Phước Trường 15, Đà Nẵng, Việt Nam",1200,25,0.45,4.6,0,0,1,0,0,1,0,0
LIVIE Da Nang Style,"29 Do The Chap, Đà Nẵng, Việt Nam",810,28,0.2,5.0,1,1,1,1,1,1,1,0
HH Residence - Serviced Apartment,"97 Đinh Đạt, Đà Nẵng, Việt Nam",900,40,0.2,5.0,1,0,1,1,1,1,0,0
Premier Village Danang Resort Managed By Accor,"Vo Nguyen Giap street, Ngu Hanh Son district, Đà Nẵng, Việt Nam",9599,240,0.05,4.6,1,1,1,0,1,1,1,0
Sincero Hotel & Apartment,"94 Lê Quang Đạo, P.Mỹ An , Q.Ngũ Hành Sơn , Đà Nẵng, Việt Nam",867,25,0.35,4.2,1,1,0,1,1,1,0,0
Sena home 3rd-Near Danang Dragon bridge-Han river,"3/12 Ha Thi Than, Son Tra, Danang 3/12, Đà Nẵng, Việt Nam",455,18,1.6,3.1,0,0,1,0,0,0,0,0
The Ocean Villa Resort Beachfront By Abogo,"The Ocean Villa, ABogo Truong Sa, Hoa Hai, Ngu Hanh Son, Da Nang, Đà Nẵng, Việt Nam",10298,41,0.04,9.0,1,1,0,1,1,1,1,0
Son Tra Beach Villa Da Nang,"4 Lê Thước, Đà Nẵng, Việt Nam",16198,700,0.2,4.9,0,0,1,1,1,1,0,0
Lovely homestay in Da Nang,"52 An Thượng 3, Đà Nẵng, Việt Nam",650,30,0.25,4.3,0,1,1,1,1,0,0,0
SILANA HOTEL & APARTMENT,"103 Trần Bạch Đằng, Đà Nẵng, Việt Nam",500,20,0.1,4.4,0,0,1,1,1,1,0,0
Carinae Danang Hotel,"Truong Sa Street Hoa Hai Ward Ngu Hanh Son District, Đà Nẵng, Việt Nam",1575,38,0.5,10.0,1,1,1,0,1,1,1,0
Muong Thanh Apartment Luxury Da Nang,"Room 2320, Muong thanh apartment, 51 trần bạch đằng, Đà Nẵng, Việt Nam",1620,67,0.1,4.4,1,1,1,1,1,1,0,0
Huynh Gia,"K16/3 Ha Bong Quan Son Tra, Đà Nẵng, Việt Nam",400,27,0.2,4.6,0,1,1,1,1,1,0,0
T Y Hotel,"53 Loseby, Đà Nẵng, Việt Nam",378,25,0.5,4.5,0,1,1,1,0,1,0,0
K Hotel Sauna and Massage,"50A Phan Tôn, Quận Ngũ Hành Sơn, 550000 Đà Nẵng, Việt Nam",727,30,0.4,4.2,1,1,1,1,1,1,0,0
Mường Thanh Apartment,"270 Vo Nguyen Giap, Ngu Hanh Son, Đà Nẵng, Việt Nam",1080,65,0.15,4.4,1,0,0,1,1,1,0,0
Thanh Apartment with sea view - Căn hộ sát biển,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1400,67,0.1,4.4,1,1,1,1,1,1,0,0
Moc Son Apartment - Attractive price for week and month stay,"8 Mộc Sơn 2, Đà Nẵng, Việt Nam",950,35,0.35,6.0,0,0,1,1,0,1,0,0
Sun City Hotel Da Nang,"426 Đường 2 Tháng 9 phường Hòa Cường Nam, quận Hải Châu, Đà Nẵng, Việt Nam",662,20,3.0,1.7,0,0,1,0,1,1,0,0
Tree Homestay,"29 Ngọc Hân 2, Đà Nẵng, Việt Nam",509,40,1.4,3.2,0,0,1,1,0,0,0,0
Cantona Luxury Hotel,"30 An Thượng 29, Đà Nẵng, Việt Nam",450,50,0.2,4.3,0,0,1,0,1,1,1,0
SolMare Hotel & Shampoo Spa,"129 Hồ Nghinh, Đà Nẵng, Việt Nam",1012,42,0.3,4.7,0,0,1,0,1,1,0,0
Chill Home Beach Da Nang,"11 Nguyễn Trọng Nghĩa, Đà Nẵng, Việt Nam",900,36,0.15,5.0,0,0,1,0,1,1,1,0
Ruby Hotel,"34 An Thuong 1, Ngu Hanh Son, Đà Nẵng, Việt Nam",1000,25,0.05,4.5,0,1,1,0,1,1,0,0
Oasis Hotel & Apartment,"10 Mỹ Khê 2, 70000 Đà Nẵng, Việt Nam",1000,25,0.6,4.1,1,0,1,1,1,1,1,0
GIA HƯNG apartment( Mường Thanh apartment Right next to the sea),"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1040,65,0.1,4.4,1,1,0,1,1,1,0,0
3BR Apartment Luxury in front of My Khe Beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",960,55,0.1,4.4,0,1,1,1,0,1,0,0
Sunrise Luxury Apartment with Ocean View,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",2800,80,0.1,5.0,1,1,1,1,1,1,1,0
Edana apartment - Căn hộ 2pn city view,"51 Trần Bạch Đằng, Mỹ An, Ngũ Hành Sơn, Đà Nẵng., Đà Nẵng, Việt Nam",945,70,0.1,4.4,0,1,0,1,0,1,0,0
MuongThanh - Apartment Sea Light,"51 Trần Bạch Đằng - Mỹ An - Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1200,68,0.1,4.4,1,0,0,1,0,0,0,0
A25 Hotel -137 Nguyễn Du - Đà Nẵng,"137 Nguyen Du Street, Đà Nẵng, Việt Nam",687,16,1.8,2.6,0,0,0,0,1,1,0,0
CĂN HỘ HOA BINH GREEN,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",890,37,2.8,4.6,1,0,1,0,1,0,1,0
Muong Thanh Hoilday Apartment Seaview Da Nang,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1440,70,0.1,4.4,1,0,1,1,1,1,0,0
GOODTECH LUXURY Hotel & Apartment,"232 Lê Thanh Nghị, Đà Nẵng, Việt Nam",480,30,3.6,1.2,0,0,1,0,1,1,0,0
Căn hộ Mường Thanh 2 phòng ngủ,"51 Trần Bạch Đằng, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam, Đà Nẵng, Việt Nam",864,70,0.1,4.4,0,1,0,1,1,1,0,0
Apartments Sea View,"51 Trần Bạch Đằng Muong Thanh Luxury, Đà Nẵng, Việt Nam",1119,70,0.1,4.4,1,0,1,1,1,1,1,0
Apartment 152 LVH,"152 Đường Lê Văn Hiến, Đà Nẵng, Việt Nam",850,42,1.0,4.1,1,1,1,1,1,1,0,0
Apartment next to My Khe Beach - Căn hộ sát biển Mỹ Khê,"51 Trần Bạch Đằng, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1400,68,0.1,4.4,0,0,0,1,1,0,0,0
Yes Hotel Đà Nẵng,"61 Loseby, Đà Nẵng, Việt Nam",765,30,0.45,4.5,1,0,1,1,1,1,1,0
Abogo Resort City Center Villa Beach Da Nang,"107 Võ Nguyên Giáp Furama Resort Villa Da Nang, Đà Nẵng, Việt Nam",14004,450,0.15,4.8,1,0,1,1,1,1,1,0
La Maison De Fleurs,"46 Võ Nghĩa, Đà Nẵng, Việt Nam",543,22,0.2,4.7,0,0,1,0,1,1,1,0
TINA House,"132 Hoàng Diệu, Đà Nẵng, Việt Nam",1470,76,2.1,1.8,1,0,0,0,1,1,0,0
Rainbow apartment,"52 Khuê Mỹ Đông 7, Đà Nẵng, Việt Nam",552,50,0.85,4.1,0,0,0,0,1,0,0,0
Căn Hộ Khách Sạn Đà Nẵng View Biển - Đà Nẵng Apartment Beach View,"51B Trần Bạch Đằng, Đà Nẵng, Việt Nam",1899,45,0.04,4.5,1,1,1,1,1,1,0,0
The Yacht Villa,"Villa K5, The Ocean Villas Truong Sa Street, Hoa Hai Ward, Ngu Hanh Son District, Danang, Đà Nẵng, Việt Nam",18500,832,0.45,9.0,1,0,1,1,1,0,1,0
Crowne Plaza Danang,"8 Vo Nguyen Giap, Khue My ward , Ngu Hanh Son district, Đà Nẵng, Việt Nam",3800,60,0.25,5.0,1,0,1,1,1,1,0,0
Loving Homestay & Apartment Da Nang,"41 An Cư 7, Đà Nẵng, Việt Nam",3600,25,0.5,4.6,0,1,1,1,1,1,0,0
Grand Sea Hotel,"08 Ha Bong street, Phuoc My ward, Son Tra district, Da Nang city, Vietnam, Đà Nẵng, Việt Nam",1326,27,0.2,4.6,1,1,1,1,1,1,0,0
Saha Casa Boutique Hotel Da Nang,"10 Morrison, Đà Nẵng, Việt Nam",1125,30,0.55,4.3,1,0,1,0,1,1,0,0
Stunning Ocean Villa Close To The Beach,"Trường Sa, Đà Nẵng, Việt Nam",10261,250,0.2,9.0,1,1,0,1,1,0,0,0
Dana Luxury Apartment,"Chính Hữu, Đà Nẵng, Việt Nam",1320,65,0.65,4.3,1,1,1,0,0,1,0,0
Trang Ngan Hotel by THG,"62 An Thuong 26, My An Ward, Ngu Hanh Son District, Đà Nẵng, Việt Nam",492,18,0.2,4.4,0,1,1,1,1,1,0,0
Rivera Suites,"60 Võ Văn Kiệt, Đà Nẵng, Việt Nam",684,35,0.9,3.8,0,0,1,0,1,1,0,0
Muong Thanh 3404,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",800,60,0.1,4.4,0,0,0,1,1,1,0,0
Azumaya Hotel Da Nang,"31 Nguyen Tat Thanh, Đà Nẵng, Việt Nam",538,20,1.9,3.0,0,1,1,0,1,1,1,0
Panorama Golden Bay Apartment,"Lê Văn Duyệt, Đà Nẵng, Việt Nam",1263,42,2.8,4.6,1,1,1,0,1,1,0,0
Bamboo Green Riverside Hotel,"68 Bach Dang, Đà Nẵng, Việt Nam",660,30,2.3,2.8,0,1,1,0,1,1,1,0
Madame Phương - Căn hộ hướng biển,"Room 1924, Muong Thanh Apartment 51 Tran Bach Dang, Ngu Hanh Son District, Danang 550000, Đà Nẵng, Việt Nam",1500,68,0.15,4.4,0,0,1,1,1,1,0,0
L'amour Villa - Sauna & Pool,"144 Ông Ích Khiêm, Đà Nẵng, Việt Nam",3000,200,1.1,1.8,1,0,0,0,1,0,0,0
KISS 2 HOTEL & APARTMENT,"28 - 30  Đông Kinh Nghĩa Thục, Đà Nẵng, Việt Nam",1200,30,0.55,4.5,1,0,1,0,1,0,0,0
Luxury 1BR APT with SeaView/Rooftop/Pool/Gym,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1710,69,0.15,4.7,1,0,1,1,1,1,1,0
Tarasa Hotel,"191 Dong Da, Đà Nẵng, Việt Nam",269,26,1.6,2.4,0,1,1,0,1,1,0,0
Sang Boutique Villa,"Nguyễn Hữu Thông, Đà Nẵng, Việt Nam",10200,800,0.4,4.5,0,0,1,1,1,1,1,0
"Nhà 2 tầng thiết kế hiện tại với 4 căn hộ riêng biệt tại Phan Bá Vành, Sơn Trà, Đà Nẵng","Phan Bá Vành, Đà Nẵng, Việt Nam",1120,150,2.0,5.0,0,0,0,0,1,0,0,0
OYO 1192 Victory Hotel Dien Ban,"Dien An, Dien Ban, Quang Nam, Viet Nam, Hoi-An, Đà Nẵng, Việt Nam",365,15,8.0,14.0,0,0,1,0,1,1,0,0
The Seascape at My Khe beach Danang,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1400,60,0.04,4.5,1,0,0,1,1,1,0,0
Beehouse seaview,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",2000,70,0.1,4.4,0,0,1,1,1,1,0,0
The NaNa's Luxury Apartment With Sea View,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1300,68,0.1,4.4,1,1,1,1,1,1,0,0
Căn hộ view biển cực đẹp,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1900,70,0.05,4.5,1,0,0,0,1,0,0,0
Ocean view sunrise at My Khe,"270 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1200,60,0.01,4.7,0,0,0,1,1,0,0,0
BB Homestay,"21 Nguyễn Thông, Đà Nẵng, Việt Nam",1330,65,1.7,3.1,1,0,0,0,0,0,0,0
Da Nang Paradise Center My Khe Beach Resort & Spa,"Furama Resort Da Nang, 107 Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",15293,450,0.2,4.8,1,1,1,0,1,1,0,0
Altara Suites Luxury 2 bedroom free pool,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3139,99,0.1,5.0,1,1,1,1,1,1,1,0
MyHouse Ocean View,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1200,65,0.1,4.4,1,1,0,1,0,1,0,0
Carol Homestay & Apartment Đà Nẵng 4,"81 Hà Đặc, Đà Nẵng, Việt Nam",570,35,0.35,4.4,0,1,0,1,0,1,0,0
Căn hộ SEAVIEW_Mường Thanh Apartment Đà Nẵng,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1221,65,0.1,4.4,1,1,1,1,1,1,0,0
Sea Breeze Condotel Danang,"96 Bà Huyện Thanh Quan, Đà Nẵng, Việt Nam",942,45,0.5,4.1,1,1,1,0,1,0,0,0
villa ocean and apartment Da Nang,"Trường Sa, Đà Nẵng, Việt Nam",3900,100,0.3,6.0,1,1,0,1,1,1,1,0
Oc Tien Sa Hotel,"163 Nguyen Hoang, Đà Nẵng, Việt Nam",350,25,1.9,1.2,0,0,1,0,1,1,0,0
GOLDEN APARTMENT With SEA VIEW,"01 Lê Văn Duyệt, Đà Nẵng, Việt Nam",775,35,2.8,4.7,1,1,1,1,1,1,0,0
Hostel 15A,"15A Phan Dinh Phung, Hai Chau, Da Nang, Đà Nẵng, Việt Nam",350,18,2.4,2.6,0,0,1,0,1,1,0,0
Paradise Hotel,"1 Pham Phu Thu, Đà Nẵng, Việt Nam",380,15,2.3,2.5,0,0,1,0,1,1,0,0
LH APARTMENT DA NANG,"43 K 82 Nguyễn Duy Hiệu, Đà Nẵng, Việt Nam",566,32,0.9,3.7,0,0,1,0,1,1,0,0
Sai Gon Motel,"19 Phan Văn Định, Đà Nẵng, Việt Nam",367,15,0.45,5.0,0,1,1,0,1,1,0,0
KIM HOUSE,"161b Chính Hữu, An Hải, An Hải Bắc, Sơn Trà 4, Đà Nẵng, Việt Nam",765,75,0.65,4.2,0,0,1,0,1,1,0,0
Sena home 3*3*Near Danang Dragon bridge*Han river,"3/12 Ha Thi Than, Son Tra, Danang 3/12, Đà Nẵng, Việt Nam",585,20,1.6,3.1,0,0,1,0,0,1,0,0
Two Bedroom Apartment with See view.,"Võ Quí Huân, Đà Nẵng, Việt Nam",768,70,1.5,7.0,1,0,0,0,1,0,0,0
The Deli's Apartment with Ocean View Danang Beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1200,68,0.15,4.5,1,1,0,1,1,0,0,0
The Home Hotel & Apartment,"30 An Đồn 5, Đà Nẵng, Việt Nam",679,25,0.85,4.1,0,1,1,1,1,1,0,0
V-Hotel,"510 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2178,34,0.3,4.5,1,1,1,0,1,1,1,0
Wings house 3,"62 Hoàng Hoa Thám, Đà Nẵng, Việt Nam",1440,70,1.0,1.3,1,0,0,0,1,1,0,0
Carol Da Nang Apartment,"54 Hoàng Bích Sơn, Đà Nẵng, Việt Nam",495,35,0.55,4.5,0,0,1,1,0,0,0,0
Paradise Retreat Apartment - My Khe's Beach,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1760,60,0.1,4.4,1,1,1,1,1,1,0,0
EMPIRING - Muong Thanh Luxury Apartment,"Căn hộ 2310 ,Mường Thanh Luxury APARTMENT (not hotel), Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1300,70,0.1,4.4,1,0,1,1,1,1,1,0
Tien Sa Danang Hotel,"21 Lý Thường Kiệt, Đà Nẵng, Việt Nam",810,25,2.3,3.1,1,0,1,0,1,1,1,0
POOLseaview - 1A Blue Sea Apart,"47 Lê Tấn Toán, Đà Nẵng, Việt Nam",450,32,0.5,4.5,1,0,0,0,1,0,0,0
Do Hai Hotel,"193 Nguyen Van Linh, Đà Nẵng, Việt Nam",485,25,2.0,1.3,0,0,1,0,1,1,0,0
Delak homestay,"64 Chế Lan Viên, Đà Nẵng, Việt Nam",900,55,0.55,4.1,1,0,0,0,1,0,0,0
City Hostel Da Nang,"114 Yen Bai, Hai Chau district, Đà Nẵng, Việt Nam",899,40,2.4,2.3,0,0,1,0,1,1,0,0
GRAD Motel Tulip,"192 Tô Hiệu, Đà Nẵng, Việt Nam",360,20,2.1,2.3,0,0,0,0,1,0,0,0
Sea View Apartment Muong Thanh Luxury - Đà Nẵng,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1377,65,0.1,4.4,1,1,0,1,0,1,1,0
Muong Thanh Apartment - Family 3BR,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",2300,100,0.1,4.4,0,0,0,1,1,1,0,0
Căn hộ Sơn Trà Bay Apartment,"Mân Quang 11, Đà Nẵng, Việt Nam",650,45,0.75,6.0,0,0,0,1,1,1,0,0
OYO 1191 Happy Motel,"22, 22 Ha Tong Huan, Tho Quang, Son Tra, Da Nang, Da-Nang, Đà Nẵng, Việt Nam",214,30,0.65,8.0,0,0,0,0,1,0,0,0
Căn Hộ Mường Thanh - SeaView,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1345,70,0.1,4.5,1,0,0,0,0,0,0,0
Sbay Hotel Đà Nẵng,"Lô 23-24 Đinh Thị Hoà, P. An Hải Bắc, Q. Sơn Trà, TP. Đà Nẵng, Đà Nẵng, Việt Nam",405,30,1.0,4.0,0,1,0,1,1,1,0,0
Seashine Apartment,"K95/9 Tran Duy Chien, Đà Nẵng, Việt Nam",567,38,0.5,5.0,0,0,1,0,1,1,0,0
Altara Luxury Seaview in Four Point by Sheraton- 15 Floor 2 Bedroom,"120 Võ Nguyên Giáp 1505, Đà Nẵng, Việt Nam",2925,100,0.1,5.0,1,0,1,1,1,1,1,0
Ngan Ha Apartment and Spa,"K02/11 Hà Bổng, Đà Nẵng, Việt Nam",577,25,0.2,4.6,0,0,1,0,1,1,1,0
Olga Apartments,"66 Nguyễn Chí Thanh, Đà Nẵng, Việt Nam",1009,40,2.1,2.6,1,1,1,0,1,1,1,0
Fusion Resort and Villas Da Nang,"Truong Sa, Hoa Hai, Ngu Hanh Son, Đà Nẵng, Việt Nam",6860,212,0.45,7.0,1,1,1,0,1,1,1,0
Nancy Hotel and Apartment,"26 Mỹ Đa Đông 8, Đà Nẵng, Việt Nam",706,32,0.9,3.7,1,1,1,0,1,1,1,0
Altara LUX Suites 1BR Pool_Gym_Beside MyKhe Beach,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1944,65,0.1,5.0,0,0,0,0,1,0,0,0
Chiic House 1 - Khách sạn tình yêu,"167 Đường Trần Hưng Đạo, Đà Nẵng, Việt Nam",840,25,1.8,3.6,1,0,1,0,1,0,0,0
Altara Suites 2 bed room Ocean View,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2850,99,0.1,5.0,1,0,0,1,1,1,1,0
Pansy Beach Dana,"33 Dương Đỗ Bá, Đà Nẵng, Việt Nam",682,50,0.3,4.3,1,1,1,0,1,1,1,0
"""BRG GOLF CLUB"" - Danang Private Pool Villa 3 Bedrooms #2","Trường Sa, Đà Nẵng, Việt Nam",4637,300,0.45,7.0,1,1,1,1,0,1,1,0
Bounce Beach Tiên Sa Hotel Resort&Spa,"01 Yết Kiêu, Đà Nẵng, Việt Nam",1500,80,0.01,6.0,1,0,1,0,1,1,1,0
Hanami Hotel Danang,"61-63 Hoang Ke Viem P.My An, Q.Ngu Hanh Son, Đà Nẵng, Việt Nam",485,20,0.55,4.0,0,1,1,0,1,1,1,0
NT House,"Đường Tứ Ngân 01, Đà Nẵng, Việt Nam",264,15,5.0,8.0,0,0,1,0,1,0,0,0
Pacific Hotel,"92 Phan Chau Trinh, Đà Nẵng, Việt Nam",500,20,2.2,2.0,0,0,1,0,1,0,1,0
Luxury Apartment Ocean View 2BR in Sheraton,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",2879,100,0.05,5.0,1,1,1,1,1,1,1,0
ENJOY HOME,"K227/64 Nguyễn Văn Thoại, phường Phước Mỹ, quận Sơn Trà, thành phố Đà Nẵng 5, Đà Nẵng, Việt Nam",506,45,0.2,4.4,0,0,1,1,0,1,0,0
Moon House Da Nang,"12 Mỹ Đa Tây 4, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",382,30,1.6,3.5,0,0,1,0,1,1,0,0
Altara Beachfront Suites Da Nang,"120 Võ Nguyên Giáp, Sơn Trà, Đà Nẵng, Việt Nam",1692,80,0.1,5.0,1,0,0,0,0,0,0,0
Da Nang Ocean View Luxury Apartment,"120 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",3000,80,0.1,5.0,1,0,0,1,0,1,1,0
2 Bedroom Apartment by the beach Da Nang,"200 Võ Nguyên Giáp, Đà Nẵng, Việt Nam",1710,65,0.15,4.7,1,0,0,1,1,0,1,0
Alibaba Hotel by THG,"166 Hồ Nghinh 166 Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng, Đà Nẵng, Việt Nam",422,20,0.3,4.6,1,1,1,1,0,1,1,0
Zalo Sea Hotel by THG,"36 Mỹ Khê 4 6, Đà Nẵng, Việt Nam",600,22,0.15,4.5,0,1,1,1,1,1,1,0
The Point Villa Da Nang,"Trường Sa The Point Villa Da Nang By Abogo, Đà Nẵng, Việt Nam",6539,320,0.45,9.0,1,1,1,0,1,1,1,0
1 BedRoom Relux Apartment,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",700,50,0.1,4.4,0,0,0,0,1,0,0,0
Chiic House 3 - Khách sạn tình yêu,"11 Lê Đình Lý, Đà Nẵng, Việt Nam",900,25,2.0,0.95,1,0,1,0,1,0,0,0
Muong Thanh Luxury VIP 2-3bedroom Apartment With Ocean View,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1411,66,0.1,4.4,1,1,0,1,1,1,0,0
HuyenNhy's Luxury House,"51 Trần Bạch Đằng, Đà Nẵng, Việt Nam",1298,60,0.1,4.4,1,0,1,1,1,1,1,0
My Vy Khanh Hotel,"75 Chuong Duong, Đà Nẵng, Việt Nam",400,20,1.5,3.0,0,0,1,1,1,0,0,0
Homestay T&T - Căn hộ gia đình,"18 Trần Nguyên Đán, Đà Nẵng, Việt Nam",2100,80,0.65,3.9,1,0,0,1,1,1,1,0
Emma House Danang - with Home Cinema - Near My An Beach,"K486/29 Võ Nguyên Giáp, Khuê Mỹ, Đà Nẵng, Việt Nam",1800,161,0.4,4.4,1,1,1,0,1,0,0,0
TONY ESTATES Danang Beach Luxury Apartments,"126 Duong Tri Trach, Đà Nẵng, Việt Nam",1550,65,0.6,4.3,0,0,1,1,0,1,1,0
